Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1794486_val,3,1.35,1.5,3.0,45.0,50.0,100.0,0.45,0.5,1.0,0.3333333333333333,4.0,4.0,4,54.0,162.0
ChEMBL,CHEMBL1794486_val,5,1.4318181818181819,1.125,3.0,47.72727272727273,37.5,100.0,0.4772727272727273,0.375,1.0,0.3333333333333333,8.0,8.0,8,54.0,162.0
ChEMBL,CHEMBL1794486_val,10,1.3022727272727272,1.125,2.8125,43.40909090909091,37.5,93.75,0.4340909090909091,0.375,0.9375,0.3333333333333333,16.0,16.0,16,54.0,162.0
ChEMBL,CHEMBL1794499_val,1,1.7543859649122808,3.3333333333333335,3.3333333333333335,52.63157894736842,100.0,100.0,0.5263157894736842,1.0,1.0,0.3,1.0,1.0,1,18.0,60.0
ChEMBL,CHEMBL1794499_val,3,1.7543859649122808,3.3333333333333335,3.3333333333333335,52.63157894736842,100.0,100.0,0.5263157894736842,1.0,1.0,0.3,1.0,1.0,1,18.0,60.0
ChEMBL,CHEMBL1794499_val,5,1.8128654970760234,2.2222222222222223,3.3333333333333335,54.3859649122807,66.66666666666666,100.0,0.5438596491228069,0.6666666666666666,1.0,0.3,3.0,3.0,3,18.0,60.0
ChEMBL,CHEMBL1794499_val,10,1.6374269005847955,1.6666666666666667,2.777777777777778,49.12280701754386,50.0,83.33333333333334,0.4912280701754386,0.5,0.8333333333333334,0.3,6.0,6.0,6,18.0,60.0
ChEMBL,CHEMBL1794553_val,1,3.8992258064516125,2.4867511520737327,12.433755760368662,16.8,10.714285714285715,53.57142857142857,0.168,0.10714285714285714,0.5357142857142857,0.043085476025017375,28.0,28.0,28,124.0,2878.0
ChEMBL,CHEMBL1794553_val,3,3.052882220555139,2.159039759939985,7.8265191297824455,13.153488372093024,9.30232558139535,33.720930232558146,0.13153488372093022,0.09302325581395349,0.3372093023255814,0.043085476025017375,86.0,86.0,86,124.0,2878.0
ChEMBL,CHEMBL1794553_val,5,2.5955885404917662,1.9476652379878185,6.005301150462441,12.896774193548389,9.67741935483871,29.838709677419363,0.11183216783216784,0.08391608391608392,0.25874125874125875,0.043085476025017375,143.0,143.0,143,124.0,2878.0
